channelTotalViews,url,duration,date,title,numberOfSubscribers,channelDescription,channelTotalVideos,channelJoinedDate
166545068,https://www.youtube.com/watch?v=mgVsfAJxS_w,1:01,3 years ago,Jersey Royal New Potatoes | Episode 4 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=m9O7w75XZUE,1:01,3 years ago,Jersey Royal New Potatoes | Episode 3 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=VVePw4IqoII,1:01,3 years ago,Jersey Royal New Potatoes | Episode 2 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=47n3rLnJlhE,1:01,3 years ago,Jersey Royal New Potatoes | Episode 1 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=CGQVgatoIP0,1:01,3 years ago,100% RSPCA Assured Milk | Episode 4 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=wEgDBp5Tejw,1:01,3 years ago,100% RSPCA Assured Milk | Episode 3 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=sGMmoMXus74,1:01,3 years ago,100% RSPCA Assured Milk | Episode 2 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=YpEzTGDram4,1:01,3 years ago,100% RSPCA Assured Milk | Episode 1 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=p_b3PsK2OyY,1:01,3 years ago,100% British Lamb | Episode 4 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=0fw5OktnPdU,1:01,3 years ago,100% British Lamb | Episode 3 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Xib4Ny12jpw,1:01,3 years ago,100% British Lamb | Episode 2 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=eW0XxfGWsL8,1:09,3 years ago,Fred Sirieix on how to open a bottle of wine the correct way | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=5spGeHb4wIQ,1:01,3 years ago,100% British Lamb | Episode 1 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=6lpwXmnfy9U,1:01,3 years ago,Award-winning Cornish Cruncher™ Cheddar | Episode 4 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=CSyfWx3eQXU,1:01,3 years ago,Award-winning Cornish Cruncher™ Cheddar | Episode 3 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=2PIi94y1QJw,1:01,3 years ago,Award-winning Cornish Cruncher™ Cheddar | Episode 2 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=fwpCD2oap80,1:01,3 years ago,Award-winning Cornish Cruncher™ Cheddar | Episode 1 | Fresh Market Update | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=rcWqV6OiJSY,1:01,3 years ago,Fresh Market Update 2022 | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=6uYdWkzneIs,30:30,3 years ago,SPARKS LIVE | Fresh Market Cookalong with Chris Baber,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=NfnkqNX1LFg,0:16,3 years ago,Fred's new Discovery Wine Case | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=8k2-e19c81s,1:01,3 years ago,Chris' Hot Cross Bun Bread and Butter Pudding l M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=k7NBCcQdfpE,1:01,3 years ago,Chris' Japanese-style Chicken Katsu Curry | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=eOEE3vUW_bE,1:00,3 years ago,Chris' Ultimate Veggie Paella | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=xiDdMMCHqxE,1:00,3 years ago,Chris' Spicy Lamb Meatballs with Herby Cous Cous | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=eToqCoRPF_s,0:38,3 years ago,Hear from our M&S Drinks team experts - M&S Found Nerello Cappuccio | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=NCnIO08sp58,0:33,3 years ago,Hear from our M&S Drinks team experts - Minuty Provence Rosé | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=HxWaG6h_jDc,0:33,3 years ago,Hear from our M&S Drinks team experts - Merlot Cabernet Sauvignon | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=Zy885uMZvDA,0:42,3 years ago,Hear from our M&S Drinks team experts - M&S Classics Gavi | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=WEFHkvMyIdE,0:25,3 years ago,Hear from our M&S Drinks team experts - Balfour Cuvée Rosé | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=NY77UNQ3Wjg,0:38,3 years ago,Hear from our M&S Drinks team experts - Altamar Leyda Sauvignon Blanc | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=v3wIy9R74Vs,1:00,3 years ago,Chris' Spring Time Chicken Souvlaki-style Pittas | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=reMFUaQ-uOU,1:00,3 years ago,Chris' Sausage and Cannellini Bean Stew | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=0hGcvidlp5s,1:00,3 years ago,Chris' Roast Squash and Ricotta Pasta with Burrata | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=5SfR1_5kW8g,47:08,3 years ago,"M&S SPARKS LIVE | March Cookalong with Chris Baber & Chevalier du Fromage, Chris Dawson",103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=1U_5ditRYjw,10:58,3 years ago,M&S SPARKS LIVE | Chris Baber visits Cropwell Bishop Creamery,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=8rT6QCWAIjc,0:17,3 years ago,Food and Drink Gifts | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=bHw0P_P5HXw,0:17,3 years ago,Spring blooms at M&S.com | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=LdcH8oGps4g,1:36,3 years ago,Homemade Boxty with Mark Moriarty | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=rcgI9_2un5A,1:00,3 years ago,Chris' Mushroom and Truffle Cream Cheese Spaghetti | Feed Your Family | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=kVxjkA121G0,1:01,3 years ago,A taste of Fred Sirieix (and our Spier Bay View sauvignon blanc)... | WINES OF THE MONTH | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=mU0d0NVG4EQ,0:31,3 years ago,This is the M&S Valentine's Dine In Deal | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
166545068,https://www.youtube.com/watch?v=-X14NXivL70,1:01,3 years ago,Chris' Three Ways With M&S Collection Italian Chocolate Hazelnut Crème | M&S FOOD,103000,"Welcome to the M&S YouTube channel! Here you'll find some food styling top tips, gorgeous recipes, Cooking with the Stars extras and interviews with the famous faces behind our campaigns!",1610,"Oct 19, 2009"
